Время; ЛинX; ЛинY; ЛинZ; УглX; УглY; УглZ; Крен; Тангаж; Рыск; Север; Восток; Высота; СигналGPS 
2021-03-26 18:31:27.186565;-0.1976822018623352;-0.17127755284309387;9.843839645385742;-0.0010162589605897665;-0.0036522748414427046;-0.004923343658447266;-0.9112356901168823;1.257160782814026;57.6943359375;6187124.795;383144.628;1;EHT+177.950;
2021-03-26 18:31:28.186508;-0.21782773733139038;-0.14943189918994906;9.835947990417482;-0.0024437904357910156;-0.005157292354851962;-0.004687905311584473;-0.9106888771057129;1.256002426147461;57.678913116455085;6187082.6;383140.351;1;EHT+131.195;
2021-03-26 18:31:29.186452;-0.18968582153320312;-0.15059067308902743;9.822598457336428;0.0014856458874419334;-0.007516145706176758;-0.0005617738352157177;-0.9090229272842407;1.2511655092239382;57.69213485717774;6187053.985;383136.9;1;EHT+100.263;
2021-03-26 18:31:30.186384;-0.18828953802585605;-0.1369203478097916;9.834517478942873;0.0016301870346069336;-0.0029459598008543257;-0.0018104910850524902;-0.9085797071456909;1.2517324686050417;57.68658447265625;6187042.062;383135.46;1;EHT+88.638;
2021-03-26 18:31:31.186342;-0.19236169755458835;-0.1588500738143921;9.841211318969727;0.0008150935755111278;-0.0017151236534118652;0.00020563602447509766;-0.9104568362236024;1.2523475885391238;57.69042205810547;6187040.608;383134.634;1;EHT+86.714;
2021-03-26 18:31:32.186285;-0.18695953488349915;-0.16705837845802307;9.842473983764648;0.0016018751775845887;-0.0014707446098327637;-0.004601478576660156;-0.9060565233230591;1.2445273399353027;57.72141647338868;6187037.632;383134.799;1;EHT+83.382;
2021-03-26 18:31:33.186228;-0.20987702906131747;-0.16718469560146335;9.833270072937013;-0.00045746567775495356;-0.0010758638381958008;-0.0005707144737243652;-0.9104002118110658;1.2446933984756472;57.71837615966797;6187038.268;383134.744;1;EHT+83.296;
2021-03-26 18:31:34.186175;-0.20028817653656006;-0.15894097089767456;9.854461669921875;0.00010877849854296075;-0.002168118953704834;-0.0038266186602413654;-0.9076185822486879;1.2420787811279297;57.73102188110352;6187044.133;383135.083;1;EHT+89.189;
2021-03-26 18:31:35.186120;-0.201840415596962;-0.14796307682991028;9.83064365386963;5.811452865600586e-05;-0.003288686508312822;-0.003814697265625;-0.9030613899230957;1.2468056678771973;57.74718856811524;6187046.828;383135.197;1;EHT+91.616;
2021-03-26 18:31:36.186061;-0.20059482753276828;-0.13555546104907992;9.822693824768068;0.005114077590405941;-0.0032603743020445113;-0.005990266799926758;-0.8900648355484009;1.2247250080108643;57.75353240966797;6187052.812;383135.369;1;EHT+98.314;
2021-03-26 18:31:37.186008;-0.20467406511306763;-0.1465645134449005;9.82268810272217;-0.0005573034868575634;0.004056096076965332;-0.001707673422060907;-0.8885812759399414;1.2405192852020264;57.74856185913087;6187052.573;383135.618;1;EHT+97.269;
2021-03-26 18:31:38.185952;-0.18970502912998202;-0.13415150344371798;9.825231552124023;0.0014632941456511619;-0.003357231616973877;0.0010088087292388084;-0.899535059928894;1.2419925928115847;57.76132583618165;6187054.738;383136.05;1;EHT+99.541;
2021-03-26 18:31:39.185896;-0.2244936227798462;-0.1617800444364548;9.849233627319336;0.00022947789693716916;-0.0026926400605589156;-0.0014334917068481445;-0.9118642807006836;1.2399325370788574;57.77342224121094;6187053.812;383136.161;1;EHT+98.157;
2021-03-26 18:31:40.185936;-0.21111406385898593;-0.13022646307945251;9.842628479003906;0.004723668564110995;-0.008481740951538086;0.0014126300811767578;-0.9096265435218812;1.2384043931961062;57.787921905517585;6187058.601;383136.662;1;EHT+104.662;
2021-03-26 18:31:41.482642;-0.20174263417720797;-0.17664188146591187;9.822556495666506;0.0009253621683456005;-0.004819035530090332;-0.004743039608001709;-0.9118824601173402;1.2561928033828738;57.774330139160156;6187059.027;383136.595;1;EHT+105.787;
2021-03-26 18:31:42.185728;-0.2044486850500107;-0.14929841458797458;9.830558776855469;0.0012695790501311424;-0.0004723668098449707;-0.004112720489501953;-0.912685751914978;1.2500178813934326;57.79005432128906;6187063.605;383136.66;1;EHT+111.238;
2021-03-26 18:31:43.185673;-0.19625666737556458;-0.15606904029846191;9.834483146667482;0.003211200470104814;-0.0034824013710021973;-0.0034675002098083496;-0.9134896993637085;1.254449248313904;57.80341339111328;6187056.852;383136.275;1;EHT+103.442;
2021-03-26 18:31:44.185616;-0.20706145465373996;-0.1630433648824692;9.84515380859375;0.0002562999143265188;0.0022530553396791224;-0.0022456045262515545;-0.9056833982467651;1.2661522626876833;57.83007049560547;6187056.941;383136.386;1;EHT+103.509;
2021-03-26 18:31:45.185553;-0.2300754189491272;-0.15105187892913818;9.85604476928711;-0.007027388550341129;-0.004737079609185458;-0.002588332165032625;-0.8981855511665345;1.2640815973281863;57.82262039184571;6187056.453;383136.434;1;EHT+102.688;
2021-03-26 18:31:46.185508;-0.1948296278715134;-0.16293898224830627;9.839771270751953;0.001832842594012618;-0.0069916252978146085;-0.0022724270820617676;-0.8869832158088685;1.2593938112258913;57.83736801147462;6187057.335;383136.614;1;EHT+104.372;
2021-03-26 18:31:47.185450;-0.2017859369516373;-0.15614604949951172;9.829286575317383;0.0007167458534240723;-0.0070333494804799565;0.0010013580322265625;-0.8765752911567689;1.265545725822449;57.84844589233399;6187057.361;383136.281;1;EHT+104.199;
2021-03-26 18:31:48.185396;-0.21645551919937134;-0.17681156098842624;9.838579177856445;0.0002473593631293625;-0.0074461111798882484;-0.0008746982784941792;-0.8811737895011903;1.2617318630218506;57.85389709472656;6187058.523;383136.39;1;EHT+105.599;
2021-03-26 18:31:49.185338;-0.2126677930355072;-0.13975228369235995;9.82540512084961;0.004303455818444491;-0.0019624829292297363;-0.0031173229217529297;-0.8735846877098085;1.257735252380371;57.85234451293946;6187058.556;383136.737;1;EHT+105.882;
2021-03-26 18:31:50.185283;-0.17346353828907016;-0.15745249390602112;9.841128349304201;-0.002434849506244064;-0.007890164852142334;-0.0012621283531188965;-0.8863782286643983;1.2487992048263552;57.86480331420899;6187058.604;383136.486;1;EHT+105.579;
2021-03-26 18:31:51.185220;-0.2151486873626709;-0.1425202488899231;9.837278366088867;0.0011965635931119325;-0.005847216583788395;0.0014871361199766397;-0.8728737831115723;1.2271233797073366;57.88532257080078;6187055.043;383136.6;1;EHT+101.311;
2021-03-26 18:31:52.185174;-0.20448541641235352;-0.14391902089118958;9.81728744506836;-0.009016692638397217;-9.834767115535216e-05;0.00609457539394498;-0.8695513010025024;1.2254698276519775;57.893749237060554;6187006.9;383139.85;1;EHT+55.126;
2021-03-26 18:31:53.185119;-0.19382131099700928;-0.13566911220550537;9.843958854675295;-0.0002652406401466579;-0.002396106254309416;-0.00501424027606845;-0.8750547766685487;1.2213139533996582;57.9055519104004;6187039.635;383137.173;1;EHT+86.279;
2021-03-26 18:31:54.185063;-0.2084826081991196;-0.13566799461841586;9.842600822448732;0.002092123031616211;-0.004227459896355868;0.00057220458984375;-0.8853338956832886;1.2242944240570068;57.91019821166993;6187058.286;383135.224;1;EHT+103.864;
2021-03-26 18:31:55.185006;-0.2017749547958374;-0.15612407028675082;9.829280853271484;0.0037834055256098513;-0.0060364603996276855;0.0015154482098296287;-0.8751876950263978;1.219200611114502;57.920860290527344;6187062.335;383133.981;1;EHT+106.082;
2021-03-26 18:31:56.184951;-0.1965029239654541;-0.14371187984943393;9.8173303604126;0.006349385716021061;-0.003953278530389071;2.980232602567412e-05;-0.8717643022537231;1.2069587707519531;57.94481277465821;6187059.864;383134.126;1;EHT+102.855;
2021-03-26 18:31:57.184887;-0.19636242091655734;-0.1492040753364563;9.81589126586914;0.0004291533841751516;-0.004082917701452971;-0.0006660818471573294;-0.871321439743042;1.1961289644241335;57.953704833984375;6187057.54;383133.731;1;EHT+100.980;
2021-03-26 18:31:58.184838;-0.19493128359317782;-0.16017670929431918;9.827813148498537;0.0011295081349089744;-0.005356966517865658;0.0018492341041564941;-0.8659193515777588;1.184312343597412;57.960460662841804;6187057.346;383133.81;1;EHT+101.509;
2021-03-26 18:31:59.184781;-0.19239564239978793;-0.1669827401638031;9.817232131958008;0.0009536744910292328;-0.002278388012200594;0.00024884939193725586;-0.8627576231956483;1.1737408638000488;57.96980285644531;6187055.48;383134.039;1;EHT+99.109;
2021-03-26 18:32:00.184721;-0.20580407977104187;-0.14247931540012362;9.835911750793459;0.002664327854290605;0.0005424022674560547;-0.0006303191184997559;-0.8739618659019471;1.1600453853607178;57.986488342285156;6187052.841;383134.497;1;EHT+97.047;
2021-03-26 18:32:01.184673;-0.20963573455810547;-0.1684769093990326;9.83982563018799;0.0026792290154844527;-0.005361437797546387;0.002339482307434082;-0.887682318687439;1.1462726593017578;57.99358749389649;6187050.772;383134.081;1;EHT+95.005;
2021-03-26 18:32:02.184617;-0.1978624612092972;-0.13705848157405856;9.84131717681885;-0.0013247133465483787;-0.0007495284080505371;-0.001570582506246865;-0.8902112841606141;1.1613596677780154;58.004234313964844;6187049.165;383134.022;1;EHT+92.694;
2021-03-26 18:32:03.184559;-0.21108505129814148;-0.1465827226638794;9.842573165893555;0.004324318375438453;-0.0052228569984436035;-0.003948808182030917;-0.8848641514778138;1.155703902244568;58.00145339965821;6187050.634;383133.917;1;EHT+94.530;
2021-03-26 18:32:04.184504;-0.2165890336036682;-0.163113608956337;9.837308883666992;0.0014469028683379295;-0.004963576793670654;0.0012099744053557517;-0.8800731301307679;1.151170253753662;57.99859237670899;6187045.188;383133.716;1;EHT+87.866;
2021-03-26 18:32:05.184451;-0.19766762852668762;-0.1520033031702042;9.841163635253906;0.002938509220257402;-0.00044554477790370584;-0.0006198883638717235;-0.89359450340271;1.156764268875122;58.01689910888672;6187047.666;383133.556;1;EHT+90.496;
2021-03-26 18:32:06.184397;-0.22213910520076754;-0.1453768759965897;9.836065292358398;0.0019982457160949707;0.0012218953343108299;-0.004640222061425448;-0.9028556942939759;1.1715424060821533;58.0230712890625;6187048.937;383133.76;1;EHT+92.239;
2021-03-26 18:32:07.184338;-0.21116825938224792;-0.15480957925319674;9.8372278213501;0.000788271485362202;-0.00020712614059448242;9.5367431640625e-05;-0.9026874303817749;1.1437902450561523;58.023658752441406;6187047.998;383133.913;1;EHT+90.536;
2021-03-26 18:32:08.153019;-0.19236288964748385;-0.1327437609434128;9.833226203918459;0.0062599778175354;-0.003758073085919023;-0.006496906746178866;-0.8917407989501953;1.1312297582626345;58.03731918334962;6187050.143;383133.926;1;EHT+93.645;
2021-03-26 18:32:09.152966;-0.1948750615119934;-0.16438621282577515;9.850419998168945;-0.0005394219770096244;-0.0022321934811770916;-0.0024363393895328045;-0.8954725861549379;1.1277762651443484;58.03239440917969;6187050.819;383133.913;1;EHT+94.933;
2021-03-26 18:32:10.152908;-0.20039322972297668;-0.14378009736537936;9.830567359924318;0.003154576057568193;-0.0037282705307006836;-0.0036448240280151367;-0.8964402675628662;1.1161777973175049;58.04801559448243;6187050.165;383134.415;1;EHT+92.969;
2021-03-26 18:32:11.168619;-0.1855048090219498;-0.14648230373859408;9.835800170898438;0.0011026859283447266;-0.004920363891869784;-0.002612173557281494;-0.9011402726173402;1.1287320852279665;58.0504150390625;6187049.783;383134.609;1;EHT+92.442;
2021-03-26 18:32:12.152798;-0.19085121154785156;-0.14381457865238192;9.845146179199219;0.0012487174244597556;-0.006611645221710205;-0.0029653308447450404;-0.8858622908592225;1.149259924888611;58.06444931030274;6187049.687;383134.585;1;EHT+93.071;
2021-03-26 18:32:13.184006;-0.19758227467536926;-0.16838191449642184;9.827800750732422;-0.0011935828952118757;-0.005410610698163509;0.0014975665835663678;-0.8895223736763002;1.1750211715698242;58.07322692871094;6187049.624;383134.385;1;EHT+92.337;
2021-03-26 18:32:14.183952;-0.1828060746192932;-0.15459999442100525;9.831770896911623;0.004051626194268466;-0.0046059489250183105;-0.0036478049587458376;-0.8947312831878662;1.1897159814834597;58.07024002075196;6187053.384;383134.618;1;EHT+97.172;
2021-03-26 18:32:15.183894;-0.20579276978969577;-0.1617926210165024;9.85456657409668;-0.0036820764653384686;-0.002574920887127519;-0.0008985400199890137;-0.9044467210769653;1.2093640565872195;58.07658004760743;6187054.721;383134.283;1;EHT+98.682;
2021-03-26 18:32:16.183837;-0.1882748454809189;-0.15202562510967257;9.842453956604006;-0.002072751522064209;0.0010579824447631836;-0.0014021993847563865;-0.9117580056190492;1.2260940074920654;58.082984924316406;6187058.016;383134.988;1;EHT+101.748;
2021-03-26 18:32:17.183784;-0.19227977097034457;-0.16298322379589084;9.845176696777344;0.002650916576385498;-0.005282461643218994;7.599592936458067e-05;-0.9094669222831727;1.243469834327698;58.08726119995118;6187058.691;383135.364;1;EHT+101.964;
2021-03-26 18:32:18.183726;-0.19762636721134189;-0.161578044295311;9.829164505004883;-0.001029670354910195;-0.0016391277313232422;-0.0006154179573059082;-0.9149346947669984;1.246833920478821;58.10028839111328;6187062.452;383135.785;1;EHT+106.494;
2021-03-26 18:32:19.183672;-0.18555580079555514;-0.15464678406715393;9.838433265686037;0.003923475742340088;0.0009149314719252289;0.004941225517541171;-0.904715120792389;1.2750740051269531;58.100116729736335;6187065.605;383136.269;1;EHT+110.061;
2021-03-26 18:32:20.183619;-0.2109971791505814;-0.1590246856212616;9.859816551208498;0.0006824731826782227;-0.0071927919052541265;0.0029549002647399902;-0.8891986608505249;1.272132158279419;58.09325790405274;6187069.258;383136.417;1;EHT+113.133;
2021-03-26 18:32:21.183562;-0.1923589259386063;-0.1506091058254242;9.823863029479982;-0.0017881394596770408;0.0016942617949098349;-0.008039177395403387;-0.8934434056282045;1.2810535430908203;58.09112930297852;6187069.859;383135.97;1;EHT+112.725;
2021-03-26 18:32:22.183504;-0.1827668845653534;-0.1628301739692688;9.837046623229982;0.0037819154094904666;-0.0035926704294979572;0.00030100348521955317;-0.8933343291282655;1.2996648550033572;58.09922790527344;6187072.782;383136.283;1;EHT+116.001;
2021-03-26 18:32:23.183450;-0.22588832676410678;-0.17687089741230014;9.84792995452881;0.0011935828952118757;-0.005149840377271175;0.0006020068540237845;-0.8859916925430298;1.3043605089187624;58.09959793090821;6187074.092;383136.31;1;EHT+118.270;
2021-03-26 18:32:24.183395;-0.19500140845775607;-0.13968150317668918;9.851834297180178;0.006458163727074862;-0.00022649765014648438;-0.004354119766503573;-0.8774321675300599;1.3122632503509521;58.106952667236335;6187077.312;383136.326;1;EHT+122.167;
2021-03-26 18:32:25.183340;-0.2043982446193695;-0.14387452602386475;9.831907272338867;-0.0014662741450592878;-0.0045105814933776855;-0.001080334186553955;-0.8815445899963379;1.3141708374023438;58.11114120483399;6187077.193;383136.568;1;EHT+122.122;
2021-03-26 18:32:26.183281;-0.21789512038230896;-0.15077528357505798;9.838605880737305;0.0024527311325073242;0.0006645919638685883;-0.00017136339738499376;-0.8748833537101747;1.318079948425293;58.12207412719727;6187077.435;383136.636;1;EHT+121.752;
2021-03-26 18:32:27.183229;-0.19768075644969943;-0.13702748715877536;9.851850509643555;0.0012040139408782127;-0.0020369887351989746;-0.00451207160949707;-0.8606390953063965;1.3256362676620486;58.122047424316406;6187078.624;383136.583;1;EHT+123.266;
2021-03-26 18:32:28.183174;-0.21521133184432983;-0.14391429722309115;9.830625534057617;0.0006005168543197216;-0.003235042095184326;-0.0031813979148864746;-0.8599982261657715;1.315140724182129;58.12437057495118;6187079.756;383136.323;1;EHT+124.747;
2021-03-26 18:32:29.183115;-0.1775173544883728;-0.1382625699043274;9.829151153564453;-0.00373572064563632;-0.0030010936316102747;-0.0027552242390811443;-0.8642950654029847;1.3202459812164307;58.13893127441406;6187080.129;383136.231;1;EHT+124.758;
2021-03-26 18:32:30.183051;-0.1950415074825287;-0.13964709639549255;9.827895164489748;0.0012844799784943464;-0.0027477736584842205;-0.0023037192877382044;-0.862091362476349;1.3169664144515993;58.13180160522462;6187081.411;383136.077;1;EHT+125.918;
2021-03-26 18:32:31.183004;-0.19898428022861483;-0.16428446769714355;9.830482482910156;0.002332031726837158;1.4901162330716036e-06;0.0002726912498474121;-0.8379588723182679;1.3003618717193604;58.14521026611328;6187081.731;383136.248;1;EHT+126.540;
2021-03-26 18:32:32.182951;-0.19764946401119235;-0.16568274796009066;9.819829940795898;-0.0007614493370056152;-0.0007465483504347504;0.002194941509515047;-0.8153334259986879;1.2918530702590945;58.14166641235352;6187082.118;383136.288;1;EHT+126.728;
2021-03-26 18:32:33.182898;-0.1909382939338684;-0.15469200909137729;9.833127975463867;0.0016286972677335145;-0.0007495285244658589;0.0033617021981626753;-0.8093786835670472;1.3001270294189453;58.14032745361328;6187082.187;383136.375;1;EHT+127.195;
2021-03-26 18:32:34.182840;-0.19355089962482455;-0.17247432470321655;9.823776245117188;0.0008985401946119965;-0.0010833144187927246;-0.0011354684829711914;-0.806221902370453;1.3016211986541748;58.14808654785156;6187082.275;383136.19;1;EHT+127.134;
2021-03-26 18:32:35.182783;-0.20038387179374695;-0.14801071584224704;9.842519760131836;-0.003127753967419267;-0.00025331974029541016;-0.0019311904907226562;-0.798558533191681;1.2957191467285156;58.157737731933594;6187078.05;383135.901;1;EHT+122.390;
2021-03-26 18:32:36.182728;-0.2083690315485001;-0.1603529155254364;9.843844413757326;-0.001621246454305947;-0.0008299946784973145;-0.0006705522537231445;-0.8017110824584961;1.2999607324600222;58.168720245361335;6187079.022;383135.579;1;EHT+124.514;
2021-03-26 18:32:37.182673;-0.20847511291503906;-0.14252609014511108;9.846563339233398;0.001998245948925615;-0.0023171305656433105;-0.00187605619430542;-0.7967536449432373;1.2798119783401491;58.18600845336915;6187075.115;383135.479;1;EHT+120.007;
2021-03-26 18:32:38.198238;-0.19504410028457642;-0.15192830562591553;9.82784175872803;0.0038832428399473433;0.0010281801223754883;-0.004252791870385409;-0.7838395833969116;1.2674604654312136;58.18063735961915;6187071.585;383135.004;1;EHT+115.458;
2021-03-26 18:32:39.182560;-0.18292823433876038;-0.14784301817417148;9.831802368164062;-0.003676117165014148;-0.0011920928955078125;0.002874434227123857;-0.7735427021980287;1.2491469383239746;58.20256423950196;6187067.864;383134.844;1;EHT+112.401;
2021-03-26 18:32:40.182505;-0.2137250304222107;-0.16993197798728943;9.84782123565674;0.0019282106077298524;-0.0002980232238769531;-0.009158254601061346;-0.7751016020774842;1.2532130479812624;58.209739685058594;6187065.983;383134.59;1;EHT+110.225;
2021-03-26 18:32:41.182653;-0.21923999488353732;-0.15346693992614746;9.834602355957031;0.004257261753082275;-0.002084672683849931;-0.0004604458808898926;-0.7755571007728578;1.2626423835754395;58.209564208984375;6187060.699;383134.912;1;EHT+104.311;
2021-03-26 18:32:42.182386;-0.17887370288372043;-0.1327882707118988;9.830511093139648;-0.0023931267205625777;-0.0023633241653442383;-0.004088879097253085;-0.7903072237968446;1.2599059343338015;58.224098205566406;6187065.932;383134.614;1;EHT+110.625;
2021-03-26 18:32:43.166709;-0.19763173162937167;-0.15347814559936523;9.858447074890138;0.00034570702700875705;-0.00025779011775739496;0.002561509609222412;-0.7920700907707215;1.2470855712890625;58.231224060058594;6187067.437;383134.846;1;EHT+111.875;
2021-03-26 18:32:44.182281;-0.19225825369358066;-0.14784759283065796;9.837159156799318;0.0034973032306879763;-0.004194676876068115;-0.0017493965569883585;-0.7762380838394165;1.2413841485977175;58.23112106323243;6187065.236;383134.75;1;EHT+108.777;
2021-03-26 18:32:45.182226;-0.2097107470035553;-0.1575559675693512;9.851834297180178;0.003822148079052568;-0.0036656856536865234;-0.0033929948695003986;-0.7651437520980835;1.2198859453201296;58.22778701782227;6187066.44;383135.031;1;EHT+111.133;
2021-03-26 18:32:46.182170;-0.19219116866588595;-0.17648571729660034;9.811784744262695;0.0016137958737090232;-0.0028297300450503826;-0.0003755092038773;-0.7686758041381836;1.215606927871704;58.245502471923835;6187067.927;383135.416;1;EHT+112.491;
2021-03-26 18:32:47.182231;-0.20854933559894565;-0.14247612655162814;9.815973281860352;-0.0015795234357938173;-0.001023709774017334;-0.00028908255626447504;-0.7676039934158325;1.2018991708755495;58.24338150024415;6187067.755;383135.428;1;EHT+112.656;
2021-03-26 18:32:48.182048;-0.19223612546920776;-0.17517611384391785;9.82242202758789;0.00030994421103969216;-4.172325498075225e-05;0.0006049871444702148;-0.7483968734741211;1.1938017606735232;58.24922180175781;6187066.882;383135.275;1;EHT+111.757;
2021-03-26 18:32:49.182003;-0.20168958604335788;-0.14926770329475403;9.831889152526857;0.0007554888725280762;-0.0034049155656248335;-0.0009745359420776367;-0.7638745307922363;1.184619426727295;58.25006866455078;6187066.282;383135.689;1;EHT+110.608;
2021-03-26 18:32:50.181947;-0.20298230648040771;-0.15887564420700073;9.843817710876467;0.004573166370391846;-0.0032410032581537966;0.0024303793907165527;-0.755879580974579;1.1819345951080322;58.25522994995118;6187065.02;383135.81;1;EHT+108.136;
2021-03-26 18:32:51.181892;-0.18685622513294223;-0.1450789421796799;9.838477134704592;0.005094707012176514;-0.004494190681725741;-0.002962350845336914;-0.7583488821983339;1.18860399723053;58.26266860961915;6187065.193;383136.006;1;EHT+108.338;
2021-03-26 18:32:52.181835;-0.20031574368476868;-0.15058030188083651;9.84516716003418;0.009466708637773992;-0.005422532558441162;-0.003249943722039461;-0.7579047083854676;1.1668918132781982;58.26909637451172;6187065.435;383136.017;1;EHT+109.241;
2021-03-26 18:32:53.181782;-0.1841539442539215;-0.1492285132408142;9.842434883117678;0.002551079029217363;-0.005610287189483643;0.001029670238494873;-0.7628551125526429;1.174558997154236;58.26483917236328;6187063.427;383135.975;1;EHT+107.611;
2021-03-26 18:32:54.181724;-0.1949616223573685;-0.15061509609222412;9.839822769165039;0.0024497511330991988;-0.001882016775198281;-0.0015974044799804688;-0.759559452533722;1.1727004051208496;58.27428054809571;6187063.496;383135.984;1;EHT+107.397;
2021-03-26 18:32:55.197296;-0.19899676740169528;-0.15333451330661776;9.826536178588867;0.0017896295757964256;-0.0013083220692351463;-0.007614494301378727;-0.761401116847992;1.163072109222412;58.28796005249024;6187060.346;383136.218;1;EHT+104.139;
2021-03-26 18:32:56.181613;-0.20836079120635986;-0.15488094091415405;9.846532821655273;-0.0016525385435670614;-0.002166628604754806;0.00128000951372087;-0.7654153108596802;1.1617639064788818;58.2759132385254;6187062.963;383136.28;1;EHT+107.645;
2021-03-26 18:32:57.181552;-0.217831552028656;-0.14539805054664612;9.853256225585938;-0.001963973045349121;-0.001816451898775995;-0.006876886822283268;-0.7755441665649414;1.15525484085083;58.29806137084962;6187060.45;383136.483;1;EHT+104.144;
2021-03-26 18:32:58.181494;-0.19751898944377902;-0.16018499433994296;9.841136932373047;0.005213916301727295;-0.007444621529430152;-0.0012382864952087402;-0.7661585807800293;1.1581953763961794;58.293964385986335;6187058.71;383136.46;1;EHT+102.467;
2021-03-26 18:32:59.181445;-0.18818344175815585;-0.15742196142673495;9.831788063049318;-0.00020265583589207384;-0.003613532055169344;-0.0023603446315974;-0.7657703757286073;1.1463007926940918;58.30278396606446;6187056.227;383135.684;1;EHT+100.302;
2021-03-26 18:33:00.165953;-0.2030991017818451;-0.15067739784717563;9.83718776702881;0.0021010639611631636;-0.00012516976858023557;-0.0016689300537109375;-0.774480938911438;1.1484043598175049;58.31412887573243;6187058.009;383135.91;1;EHT+100.922;
2021-03-26 18:33:01.181339;-0.21670348942279818;-0.1287555992603302;9.821386337280273;0.006900728680193424;0.001659989356994629;-0.0003650784783530981;-0.7720520496368408;1.1360262632369997;58.3238525390625;6187057.832;383135.588;1;EHT+100.885;
2021-03-26 18:33:02.181282;-0.2150000482797623;-0.17271824181079867;9.851804733276367;-0.00036954876850359147;-0.005164742935448886;-0.008720159530639648;-0.7751660943031312;1.133686423301697;58.31957626342774;6187057.28;383135.699;1;EHT+99.982;
2021-03-26 18:33:03.181225;-0.21112826466560364;-0.14933496713638306;9.82926654815674;0.0016137961065396669;-0.0016063452931120994;0.0011146068572998047;-0.7735590338706971;1.1249878406524658;58.323150634765625;6187055.321;383135.416;1;EHT+97.147;
2021-03-26 18:33:04.181169;-0.19361302256584167;-0.15327271819114685;9.833150863647461;0.006821752060204745;-0.006328523624688388;-0.00038892030715942383;-0.7677136063575746;1.111237406730652;58.32856750488281;6187055.892;383134.908;1;EHT+98.711;
2021-03-26 18:33:05.181116;-0.18677246570587158;-0.1629427969455719;9.843733787536623;0.0004470348358154297;-0.00500977085903287;-0.0014036893844604492;-0.7709444761276245;1.1062449216842654;58.31626510620118;6187054.961;383134.847;1;EHT+97.869;
2021-03-26 18:33:06.181057;-0.1923453360795975;-0.1381945759057999;9.825225830078125;0.005322695244103671;-0.001385807991027832;-0.0016823412152007224;-0.7609244585037231;1.0824453830718994;58.3402099609375;6187053.077;383134.686;1;EHT+95.843;
2021-03-26 18:33:07.181004;-0.19913627207279208;-0.13968393206596375;9.834558486938477;0.0024393203202635054;0.0013619661331176758;-0.0016242266865447166;-0.7610308527946473;1.0649460554122927;58.33335494995118;6187052.596;383134.7;1;EHT+95.573;
2021-03-26 18:33:08.180940;-0.20165009796619418;-0.15753416717052462;9.850479125976562;0.0026702878531068568;0.0010117888450622559;0.0014349817065522077;-0.7827027440071107;1.0562835931777956;58.35435867309571;6187052.438;383134.586;1;EHT+95.880;
2021-03-26 18:33:09.180892;-0.1855560541152954;-0.14375343918800354;9.841137886047365;0.0001281500008190051;-0.0013530254364013672;-0.004519522655755282;-0.7736709713935853;1.052495002746582;58.348777770996094;6187048.541;383134.517;1;EHT+91.520;
2021-03-26 18:33:10.180838;-0.19767130911350253;-0.1411067545413971;9.84385871887207;-0.00019818541477434337;-0.005397200584411621;0.0003829598717857153;-0.7926329970359803;1.0654708147048952;58.35511016845703;6187050.5;383134.37;1;EHT+93.422;
2021-03-26 18:33:11.180782;-0.21789781749248507;-0.14800027012825012;9.838606834411623;0.003892184002324939;-0.0011011959286406638;-0.004240870475769043;-0.7939148545265199;1.0512732267379763;58.359821319580085;6187052.302;383134.635;1;EHT+96.152;
2021-03-26 18:33:12.180725;-0.20565526187419894;-0.16572467982769015;9.85045051574707;0.00514090107753873;-0.0003829598717857153;-0.0026434659957885742;-0.8011231422424316;1.0571768283843994;58.36193084716797;6187054.637;383134.535;1;EHT+99.143;
2021-03-26 18:33:13.180670;-0.20031775534152987;-0.1616155952215195;9.843808174133303;0.0005498528480529785;0.00039637094596400857;0.0016018751775845887;-0.8152897357940674;1.0499038696289062;58.37431335449219;6187053.962;383134.772;1;EHT+98.149;
2021-03-26 18:33:14.180611;-0.18413233757019043;-0.16428294777870178;9.839731216430664;-0.0011473895283415916;0.00014901161193847656;-0.004808605182915927;-0.839034914970398;1.0338834524154665;58.38555908203125;6187055.282;383135.391;1;EHT+98.729;
2021-03-26 18:33:15.180560;-0.20443293452262878;-0.1561378538608551;9.830533981323242;0.0016242266865447166;0.0005766748217865825;-0.0032901766244322066;-0.8395792841911317;1.0266662836074831;58.391368865966804;6187055.306;383135.493;1;EHT+97.973;
2021-03-26 18:33:16.180505;-0.19903095066547397;-0.15335911512374878;9.827863693237305;4.7683719458291314e-05;-0.0010833144187927246;0.004960597027093173;-0.8463965058326722;1.0253708362579346;58.40371322631837;6187054.697;383135.619;1;EHT+96.772;
2021-03-26 18:33:17.180449;-0.18680539727210999;-0.17251355946063998;9.83305549621582;-0.0030845399014651775;-0.0026732685510069136;-0.003209710121154785;-0.8502139449119569;1.0200116634368896;58.40599441528321;6187056.552;383135.823;1;EHT+99.285;
2021-03-26 18:33:18.180391;-0.2220279574394226;-0.13985745608806613;9.83068370819092;-0.0010356307029724121;1.3411047802946998e-05;0.0008851290913298726;-0.8535889387130737;1.0286684036254883;58.400829315185554;6187054.959;383135.996;1;EHT+97.566;
